step,GS_21441737_queue,GS_21441737_wait_time,GS_25954547_queue,GS_25954547_wait_time,GS_26752062_queue,GS_26752062_wait_time,GS_26753059_queue,GS_26753059_wait_time,GS_659394041_queue,GS_659394041_wait_time,cluster_262476527_26871569_311718989_3836987635_#3more_queue,cluster_262476527_26871569_311718989_3836987635_#3more_wait_time
3192,4,495.0,0,0.0,0,0.0,15,6614.0,0,0.0,3,18.0
3193,4,499.0,0,0.0,0,0.0,15,6629.0,0,0.0,3,20.0
3194,4,503.0,0,0.0,0,0.0,14,6628.0,0,0.0,3,22.0
3195,4,507.0,0,0.0,0,0.0,14,6642.0,1,1.0,3,24.0
3196,4,511.0,0,0.0,0,0.0,14,6656.0,1,2.0,3,26.0
3197,4,515.0,0,0.0,0,0.0,14,6670.0,1,3.0,3,28.0
3198,4,519.0,0,0.0,0,0.0,14,6684.0,1,4.0,3,30.0
3199,4,523.0,0,0.0,0,0.0,14,6698.0,0,0.0,3,32.0
3200,4,527.0,0,0.0,0,0.0,14,6712.0,0,0.0,3,34.0
3201,4,531.0,0,0.0,0,0.0,14,6726.0,0,0.0,3,36.0
3202,4,535.0,0,0.0,0,0.0,14,6740.0,0,0.0,4,39.0
3203,4,539.0,0,0.0,0,0.0,14,6754.0,0,0.0,4,42.0
3204,4,543.0,0,0.0,0,0.0,14,6768.0,0,0.0,4,45.0
3205,4,547.0,0,0.0,0,0.0,14,6782.0,0,0.0,4,48.0
3206,4,551.0,0,0.0,0,0.0,14,6796.0,0,0.0,4,51.0
3207,4,555.0,0,0.0,0,0.0,14,6810.0,0,0.0,4,54.0
3208,4,559.0,0,0.0,0,0.0,14,6824.0,0,0.0,4,57.0
3209,4,563.0,0,0.0,0,0.0,14,6838.0,0,0.0,4,60.0
3210,4,567.0,0,0.0,0,0.0,14,6852.0,0,0.0,2,31.0
3211,4,571.0,0,0.0,0,0.0,14,6866.0,0,0.0,1,10.0
3212,4,575.0,0,0.0,0,0.0,14,6880.0,0,0.0,1,11.0
3213,4,579.0,0,0.0,0,0.0,14,6894.0,0,0.0,1,12.0
3214,4,583.0,0,0.0,0,0.0,14,6908.0,0,0.0,2,14.0
3215,4,587.0,0,0.0,0,0.0,14,6922.0,0,0.0,2,16.0
3216,4,591.0,0,0.0,0,0.0,14,6936.0,0,0.0,2,18.0
3217,4,595.0,0,0.0,0,0.0,14,6950.0,0,0.0,2,20.0
3218,4,599.0,0,0.0,0,0.0,14,6964.0,1,0.0,2,22.0
3219,4,603.0,0,0.0,0,0.0,14,6978.0,0,0.0,2,24.0
3220,4,607.0,0,0.0,0,0.0,14,6992.0,0,0.0,2,26.0
3221,4,611.0,0,0.0,0,0.0,14,7006.0,0,0.0,2,28.0
3222,4,615.0,0,0.0,0,0.0,14,7020.0,0,0.0,2,30.0
3223,4,619.0,0,0.0,0,0.0,14,7034.0,0,0.0,2,32.0
3224,4,623.0,0,0.0,0,0.0,14,7048.0,0,0.0,2,34.0
3225,4,627.0,0,0.0,0,0.0,14,7062.0,0,0.0,3,37.0
3226,4,631.0,0,0.0,0,0.0,14,7076.0,0,0.0,3,40.0
3227,4,635.0,0,0.0,0,0.0,14,7090.0,0,0.0,3,43.0
3228,4,639.0,0,0.0,0,0.0,14,7104.0,0,0.0,3,46.0
3229,4,643.0,0,0.0,0,0.0,14,7118.0,0,0.0,3,49.0
3230,4,647.0,0,0.0,0,0.0,14,7132.0,0,0.0,1,6.0
3231,4,651.0,0,0.0,0,0.0,14,7146.0,0,0.0,0,0.0
3232,4,655.0,0,0.0,0,0.0,14,7160.0,0,0.0,0,0.0
3233,4,659.0,0,0.0,0,0.0,14,7174.0,0,0.0,0,0.0
3234,4,663.0,0,0.0,0,0.0,14,7188.0,0,0.0,1,1.0
3235,4,667.0,0,0.0,0,0.0,14,7202.0,0,0.0,1,2.0
3236,4,671.0,0,0.0,0,0.0,14,7216.0,0,0.0,1,3.0
3237,4,675.0,0,0.0,0,0.0,14,7230.0,0,0.0,1,4.0
3238,4,679.0,0,0.0,0,0.0,14,7244.0,0,0.0,1,5.0
3239,4,683.0,0,0.0,0,0.0,14,7258.0,1,1.0,1,6.0
3240,4,687.0,0,0.0,0,0.0,14,7272.0,1,2.0,1,7.0
3241,4,691.0,0,0.0,0,0.0,14,7286.0,1,3.0,2,9.0
3242,4,695.0,0,0.0,0,0.0,14,7300.0,1,4.0,2,11.0
3243,4,699.0,0,0.0,0,0.0,14,7314.0,0,0.0,2,13.0
3244,4,703.0,0,0.0,0,0.0,14,7328.0,0,0.0,3,16.0
3245,4,707.0,0,0.0,0,0.0,14,7342.0,0,0.0,3,19.0
3246,4,711.0,0,0.0,0,0.0,14,7356.0,0,0.0,3,22.0
3247,4,715.0,0,0.0,0,0.0,14,7370.0,0,0.0,3,25.0
3248,4,719.0,0,0.0,0,0.0,14,7384.0,0,0.0,3,28.0
3249,4,723.0,0,0.0,0,0.0,14,7398.0,0,0.0,1,6.0
3250,4,727.0,0,0.0,0,0.0,14,7412.0,0,0.0,0,0.0
3251,4,731.0,0,0.0,0,0.0,14,7426.0,0,0.0,0,0.0
3252,4,735.0,0,0.0,0,0.0,14,7440.0,0,0.0,1,1.0
3253,4,739.0,0,0.0,0,0.0,14,7454.0,0,0.0,1,2.0
3254,4,743.0,0,0.0,0,0.0,14,7468.0,0,0.0,2,3.0
3255,4,747.0,0,0.0,0,0.0,14,7482.0,1,1.0,2,4.0
3256,4,751.0,0,0.0,0,0.0,14,7496.0,1,2.0,2,5.0
3257,5,756.0,0,0.0,0,0.0,14,7510.0,1,3.0,2,6.0
3258,5,761.0,0,0.0,0,0.0,14,7524.0,1,4.0,2,7.0
3259,5,766.0,0,0.0,1,0.0,14,7538.0,2,5.0,2,8.0
3260,5,771.0,0,0.0,0,0.0,14,7552.0,1,6.0,2,9.0
3261,4,771.0,0,0.0,0,0.0,14,7566.0,1,7.0,2,10.0
3262,4,775.0,0,0.0,0,0.0,14,7580.0,1,8.0,2,11.0
3263,4,779.0,0,0.0,0,0.0,14,7594.0,1,9.0,2,12.0
3264,5,783.0,0,0.0,0,0.0,14,7608.0,1,10.0,2,13.0
3265,5,787.0,0,0.0,0,0.0,14,7622.0,1,11.0,2,14.0
3266,5,791.0,0,0.0,0,0.0,14,7636.0,1,12.0,2,15.0
3267,5,795.0,0,0.0,0,0.0,14,7650.0,0,0.0,2,16.0
3268,5,799.0,0,0.0,0,0.0,14,7664.0,0,0.0,2,17.0
3269,4,803.0,0,0.0,0,0.0,14,7678.0,0,0.0,2,18.0
3270,4,807.0,0,0.0,0,0.0,14,7692.0,0,0.0,2,19.0
3271,5,812.0,0,0.0,0,0.0,14,7706.0,1,1.0,0,0.0
3272,5,817.0,1,0.0,0,0.0,14,7720.0,1,2.0,0,0.0
3273,5,822.0,0,0.0,0,0.0,14,7734.0,1,3.0,0,0.0
3274,5,827.0,0,0.0,0,0.0,14,7748.0,1,4.0,0,0.0
3275,5,832.0,0,0.0,0,0.0,14,7762.0,0,0.0,0,0.0
3276,5,837.0,0,0.0,0,0.0,14,7776.0,0,0.0,0,0.0
3277,5,842.0,0,0.0,0,0.0,14,7790.0,0,0.0,0,0.0
3278,5,847.0,0,0.0,0,0.0,14,7804.0,0,0.0,0,0.0
3279,5,852.0,0,0.0,0,0.0,14,7818.0,0,0.0,0,0.0
3280,5,857.0,0,0.0,0,0.0,14,7832.0,0,0.0,0,0.0
3281,5,862.0,0,0.0,0,0.0,14,7846.0,0,0.0,0,0.0
3282,5,867.0,0,0.0,0,0.0,14,7860.0,0,0.0,0,0.0
3283,5,872.0,0,0.0,0,0.0,14,7874.0,0,0.0,0,0.0
3284,5,877.0,1,1.0,0,0.0,14,7888.0,0,0.0,0,0.0
3285,4,867.0,1,2.0,0,0.0,14,7902.0,1,1.0,1,1.0
3286,4,871.0,1,3.0,0,0.0,14,7916.0,1,2.0,1,2.0
3287,4,875.0,1,4.0,0,0.0,14,7930.0,1,3.0,1,3.0
3288,4,879.0,1,5.0,0,0.0,14,7944.0,1,4.0,1,4.0
3289,4,883.0,1,6.0,0,0.0,14,7958.0,1,5.0,1,5.0
3290,4,887.0,0,0.0,0,0.0,14,7972.0,1,6.0,2,7.0
3291,4,891.0,0,0.0,0,0.0,14,7986.0,0,0.0,2,9.0
3292,4,895.0,0,0.0,1,1.0,14,8000.0,0,0.0,2,11.0
3293,4,899.0,0,0.0,1,2.0,14,8014.0,0,0.0,1,4.0
3294,4,903.0,0,0.0,0,0.0,14,8028.0,0,0.0,1,5.0
3295,4,907.0,0,0.0,0,0.0,14,8042.0,0,0.0,1,6.0
3296,4,911.0,0,0.0,0,0.0,14,8056.0,0,0.0,1,7.0
3297,4,915.0,0,0.0,0,0.0,14,8070.0,0,0.0,1,8.0
3298,4,919.0,0,0.0,0,0.0,14,8084.0,0,0.0,1,9.0
3299,4,923.0,0,0.0,0,0.0,14,8098.0,0,0.0,1,10.0
3300,4,927.0,0,0.0,0,0.0,14,8112.0,0,0.0,1,11.0
3301,4,931.0,0,0.0,0,0.0,14,8126.0,0,0.0,1,12.0
3302,4,935.0,0,0.0,0,0.0,14,8140.0,0,0.0,1,13.0
3303,4,939.0,0,0.0,0,0.0,14,8154.0,0,0.0,1,14.0
3304,4,943.0,0,0.0,0,0.0,14,8168.0,1,1.0,2,16.0
3305,4,947.0,0,0.0,0,0.0,14,8182.0,1,2.0,2,18.0
3306,4,951.0,0,0.0,0,0.0,14,8196.0,1,3.0,2,20.0
3307,4,955.0,0,0.0,0,0.0,14,8210.0,1,4.0,2,22.0
3308,4,959.0,0,0.0,0,0.0,14,8224.0,1,5.0,4,25.0
3309,4,963.0,0,0.0,0,0.0,14,8238.0,1,6.0,5,28.0
3310,4,967.0,0,0.0,0,0.0,14,8252.0,1,7.0,5,31.0
3311,4,971.0,0,0.0,0,0.0,14,8266.0,1,8.0,5,34.0
3312,4,975.0,0,0.0,0,0.0,14,8280.0,1,9.0,5,37.0
3313,4,979.0,0,0.0,0,0.0,14,8294.0,1,10.0,6,40.0
3314,4,983.0,0,0.0,1,1.0,14,8308.0,1,11.0,7,44.0
3315,5,987.0,0,0.0,1,2.0,14,8322.0,0,0.0,7,48.0
3316,5,991.0,0,0.0,1,3.0,14,8336.0,0,0.0,7,52.0
3317,5,995.0,0,0.0,1,4.0,14,8350.0,0,0.0,3,14.0
3318,4,999.0,0,0.0,0,0.0,14,8364.0,0,0.0,4,17.0
3319,4,1003.0,0,0.0,0,0.0,14,8378.0,0,0.0,4,20.0
3320,4,1007.0,0,0.0,0,0.0,14,8392.0,0,0.0,4,23.0
3321,4,1011.0,0,0.0,0,0.0,14,8406.0,0,0.0,4,26.0
3322,4,1015.0,0,0.0,0,0.0,14,8420.0,0,0.0,4,29.0
3323,4,1019.0,0,0.0,0,0.0,14,8434.0,0,0.0,4,32.0
3324,4,1023.0,0,0.0,0,0.0,14,8448.0,0,0.0,4,35.0
3325,4,1027.0,0,0.0,0,0.0,14,8462.0,0,0.0,4,38.0
3326,4,1031.0,0,0.0,0,0.0,14,8476.0,0,0.0,4,41.0
3327,4,1035.0,0,0.0,0,0.0,14,8490.0,0,0.0,4,44.0
3328,4,1039.0,0,0.0,0,0.0,14,8504.0,0,0.0,4,47.0
3329,4,1043.0,0,0.0,0,0.0,14,8518.0,0,0.0,4,50.0
3330,4,1047.0,0,0.0,0,0.0,14,8532.0,0,0.0,4,53.0
3331,4,1051.0,0,0.0,0,0.0,14,8546.0,0,0.0,5,57.0
3332,4,1055.0,0,0.0,0,0.0,14,8560.0,1,1.0,6,61.0
3333,4,1059.0,0,0.0,0,0.0,14,8574.0,1,2.0,6,66.0
3334,4,1063.0,0,0.0,0,0.0,14,8588.0,1,3.0,7,72.0
3335,4,1067.0,0,0.0,0,0.0,14,8602.0,1,4.0,7,78.0
3336,4,1071.0,0,0.0,0,0.0,14,8616.0,1,5.0,7,84.0
3337,4,1075.0,0,0.0,0,0.0,14,8630.0,1,6.0,8,91.0
3338,4,1079.0,0,0.0,0,0.0,14,8644.0,1,7.0,8,98.0
3339,4,1083.0,0,0.0,0,0.0,14,8658.0,1,8.0,5,48.0
3340,4,1087.0,0,0.0,1,1.0,14,8672.0,1,9.0,3,21.0
3341,4,1091.0,0,0.0,1,2.0,14,8686.0,1,10.0,2,16.0
3342,4,1095.0,0,0.0,0,0.0,14,8700.0,1,11.0,1,12.0
3343,4,1099.0,0,0.0,0,0.0,14,8714.0,1,12.0,1,13.0
3344,4,1103.0,0,0.0,0,0.0,14,8728.0,1,13.0,1,14.0
3345,4,1107.0,0,0.0,0,0.0,14,8742.0,1,14.0,1,15.0
3346,4,1111.0,0,0.0,0,0.0,14,8756.0,1,15.0,1,16.0
3347,4,1115.0,0,0.0,0,0.0,14,8770.0,0,0.0,2,17.0
3348,4,1119.0,0,0.0,0,0.0,14,8784.0,0,0.0,2,18.0
3349,4,1123.0,0,0.0,0,0.0,14,8798.0,0,0.0,3,20.0
3350,4,1127.0,0,0.0,0,0.0,14,8812.0,0,0.0,3,22.0
3351,4,1131.0,0,0.0,0,0.0,14,8826.0,0,0.0,3,24.0
3352,4,1135.0,0,0.0,0,0.0,14,8840.0,0,0.0,3,26.0
3353,4,1139.0,0,0.0,0,0.0,14,8854.0,0,0.0,3,28.0
3354,4,1143.0,0,0.0,0,0.0,14,8868.0,0,0.0,3,30.0
3355,4,1147.0,0,0.0,0,0.0,14,8882.0,0,0.0,3,32.0
3356,4,1151.0,0,0.0,0,0.0,14,8896.0,0,0.0,3,34.0
3357,4,1155.0,0,0.0,0,0.0,14,8910.0,0,0.0,3,36.0
3358,4,1159.0,0,0.0,0,0.0,14,8924.0,0,0.0,3,38.0
3359,4,1163.0,0,0.0,0,0.0,14,8938.0,0,0.0,3,40.0
3360,4,1167.0,0,0.0,0,0.0,14,8952.0,0,0.0,3,42.0
3361,4,1171.0,0,0.0,0,0.0,14,8966.0,0,0.0,3,44.0
3362,4,1175.0,0,0.0,0,0.0,14,8980.0,0,0.0,3,46.0
3363,4,1179.0,0,0.0,0,0.0,14,8994.0,0,0.0,3,48.0
3364,4,1183.0,0,0.0,0,0.0,14,9008.0,0,0.0,3,50.0
3365,4,1187.0,0,0.0,0,0.0,14,9022.0,0,0.0,3,52.0
3366,4,1191.0,0,0.0,0,0.0,14,9036.0,0,0.0,3,54.0
3367,4,1195.0,0,0.0,0,0.0,14,9050.0,0,0.0,3,56.0
3368,4,1199.0,0,0.0,0,0.0,14,9064.0,0,0.0,3,58.0
3369,4,1203.0,0,0.0,0,0.0,14,9078.0,0,0.0,0,0.0
3370,4,1207.0,0,0.0,0,0.0,14,9092.0,0,0.0,0,0.0
3371,4,1211.0,0,0.0,0,0.0,14,9106.0,0,0.0,0,0.0
3372,4,1215.0,0,0.0,0,0.0,14,9120.0,0,0.0,0,0.0
3373,4,1219.0,0,0.0,0,0.0,14,9134.0,0,0.0,0,0.0
3374,4,1223.0,0,0.0,0,0.0,14,9148.0,0,0.0,0,0.0
3375,4,1227.0,0,0.0,0,0.0,14,9162.0,0,0.0,0,0.0
3376,4,1231.0,0,0.0,0,0.0,14,9176.0,0,0.0,0,0.0
3377,4,1235.0,0,0.0,0,0.0,14,9190.0,0,0.0,0,0.0
3378,4,1239.0,0,0.0,0,0.0,14,9204.0,0,0.0,1,1.0
3379,4,1243.0,0,0.0,0,0.0,14,9218.0,0,0.0,1,2.0
3380,4,1247.0,0,0.0,0,0.0,14,9232.0,1,1.0,1,3.0
3381,4,1251.0,0,0.0,0,0.0,14,9246.0,1,2.0,1,4.0
3382,4,1255.0,0,0.0,0,0.0,14,9260.0,1,3.0,1,5.0
3383,4,1259.0,0,0.0,0,0.0,14,9274.0,1,4.0,1,6.0
3384,4,1263.0,0,0.0,0,0.0,14,9288.0,1,5.0,1,7.0
3385,4,1267.0,0,0.0,0,0.0,14,9302.0,2,7.0,1,8.0
3386,4,1271.0,0,0.0,1,1.0,14,9316.0,2,9.0,1,9.0
3387,4,1275.0,0,0.0,1,2.0,15,9331.0,1,3.0,1,10.0
3388,4,1279.0,0,0.0,1,3.0,15,9346.0,1,4.0,1,11.0
3389,4,1283.0,0,0.0,1,4.0,15,9361.0,1,5.0,2,13.0
3390,4,1287.0,0,0.0,0,0.0,15,9376.0,1,6.0,0,0.0
3391,4,1291.0,0,0.0,0,0.0,14,9386.0,1,7.0,0,0.0
3392,4,1295.0,0,0.0,0,0.0,14,9400.0,1,8.0,0,0.0
3393,4,1299.0,0,0.0,0,0.0,15,9414.0,1,9.0,0,0.0
3394,4,1303.0,0,0.0,0,0.0,14,9428.0,1,10.0,0,0.0
3395,4,1307.0,0,0.0,0,0.0,14,9442.0,0,0.0,0,0.0
3396,4,1311.0,0,0.0,0,0.0,14,9456.0,0,0.0,1,1.0
3397,4,1315.0,0,0.0,0,0.0,14,9470.0,0,0.0,1,2.0
3398,4,1319.0,0,0.0,0,0.0,14,9484.0,0,0.0,2,4.0
3399,4,1323.0,0,0.0,0,0.0,14,9498.0,0,0.0,2,6.0
3400,4,1327.0,0,0.0,0,0.0,14,9512.0,0,0.0,2,8.0
3401,4,1331.0,0,0.0,0,0.0,14,9526.0,0,0.0,2,10.0
3402,5,1336.0,0,0.0,0,0.0,15,9541.0,0,0.0,2,12.0
3403,5,1341.0,0,0.0,0,0.0,15,9556.0,0,0.0,2,14.0
3404,5,1346.0,0,0.0,0,0.0,15,9571.0,0,0.0,2,16.0
3405,5,1351.0,0,0.0,0,0.0,15,9586.0,0,0.0,2,18.0
3406,6,1356.0,0,0.0,0,0.0,15,9601.0,0,0.0,2,20.0
3407,6,1361.0,0,0.0,0,0.0,14,9610.0,0,0.0,2,22.0
3408,6,1366.0,0,0.0,0,0.0,14,9624.0,0,0.0,2,24.0
3409,5,1363.0,0,0.0,0,0.0,14,9638.0,0,0.0,2,26.0
3410,5,1367.0,0,0.0,0,0.0,14,9652.0,0,0.0,1,13.0
3411,5,1371.0,0,0.0,0,0.0,14,9666.0,0,0.0,0,0.0
3412,5,1375.0,0,0.0,0,0.0,14,9680.0,0,0.0,0,0.0
3413,5,1379.0,0,0.0,0,0.0,14,9694.0,0,0.0,0,0.0
3414,6,1384.0,0,0.0,0,0.0,14,9708.0,0,0.0,0,0.0
3415,6,1389.0,0,0.0,0,0.0,14,9722.0,0,0.0,0,0.0
3416,6,1394.0,0,0.0,0,0.0,14,9736.0,0,0.0,0,0.0
3417,4,1395.0,0,0.0,0,0.0,14,9750.0,0,0.0,0,0.0
3418,4,1399.0,0,0.0,1,1.0,14,9764.0,0,0.0,1,0.0
3419,4,1403.0,0,0.0,1,2.0,14,9778.0,0,0.0,0,0.0
3420,4,1407.0,0,0.0,1,3.0,14,9792.0,0,0.0,0,0.0
3421,4,1411.0,0,0.0,1,4.0,14,9806.0,0,0.0,0,0.0
3422,4,1415.0,0,0.0,0,0.0,14,9820.0,0,0.0,1,1.0
3423,4,1419.0,0,0.0,0,0.0,14,9834.0,0,0.0,1,2.0
3424,4,1423.0,0,0.0,0,0.0,14,9848.0,0,0.0,1,3.0
3425,4,1427.0,0,0.0,0,0.0,14,9862.0,0,0.0,2,5.0
3426,4,1431.0,0,0.0,0,0.0,14,9876.0,0,0.0,2,7.0
3427,4,1435.0,0,0.0,0,0.0,14,9890.0,0,0.0,2,9.0
3428,4,1439.0,0,0.0,0,0.0,14,9904.0,0,0.0,2,11.0
3429,4,1443.0,0,0.0,0,0.0,14,9918.0,0,0.0,2,13.0
3430,4,1447.0,0,0.0,0,0.0,14,9932.0,1,1.0,1,9.0
3431,4,1451.0,0,0.0,0,0.0,14,9946.0,1,2.0,1,10.0
3432,4,1455.0,0,0.0,0,0.0,14,9960.0,1,3.0,1,11.0
3433,5,1459.0,0,0.0,0,0.0,14,9974.0,1,4.0,1,12.0
3434,5,1463.0,0,0.0,0,0.0,14,9988.0,1,5.0,1,13.0
3435,5,1467.0,0,0.0,0,0.0,14,10002.0,1,6.0,1,14.0
3436,5,1471.0,0,0.0,0,0.0,14,10016.0,1,7.0,2,16.0
3437,5,1475.0,0,0.0,0,0.0,14,10030.0,0,0.0,3,19.0
3438,5,1479.0,0,0.0,0,0.0,14,10044.0,0,0.0,3,22.0
3439,5,1483.0,0,0.0,1,1.0,14,10058.0,0,0.0,3,25.0
3440,5,1487.0,0,0.0,1,2.0,14,10072.0,0,0.0,3,28.0
3441,5,1491.0,0,0.0,1,3.0,14,10086.0,0,0.0,3,31.0
3442,5,1495.0,0,0.0,1,4.0,14,10100.0,0,0.0,4,35.0
3443,5,1499.0,0,0.0,1,5.0,14,10114.0,0,0.0,4,39.0
3444,5,1503.0,0,0.0,1,6.0,14,10128.0,0,0.0,4,43.0
3445,4,1507.0,0,0.0,1,7.0,14,10142.0,0,0.0,6,48.0
3446,4,1511.0,0,0.0,1,8.0,14,10156.0,0,0.0,6,53.0
3447,4,1515.0,0,0.0,1,9.0,14,10170.0,0,0.0,6,58.0
3448,4,1519.0,0,0.0,0,0.0,14,10184.0,0,0.0,6,63.0
3449,4,1523.0,0,0.0,0,0.0,14,10198.0,0,0.0,6,68.0
3450,4,1527.0,0,0.0,0,0.0,14,10212.0,0,0.0,6,73.0
3451,4,1531.0,0,0.0,0,0.0,14,10226.0,0,0.0,6,78.0
3452,4,1535.0,0,0.0,0,0.0,14,10240.0,0,0.0,6,83.0
3453,5,1540.0,0,0.0,0,0.0,15,10255.0,0,0.0,5,39.0
3454,5,1545.0,0,0.0,0,0.0,15,10270.0,0,0.0,4,25.0
3455,5,1550.0,0,0.0,0,0.0,15,10285.0,0,0.0,3,25.0
3456,5,1555.0,0,0.0,0,0.0,15,10300.0,0,0.0,3,27.0
3457,5,1560.0,0,0.0,0,0.0,15,10315.0,0,0.0,3,29.0
3458,5,1565.0,0,0.0,0,0.0,15,10330.0,0,0.0,3,31.0
3459,5,1570.0,0,0.0,0,0.0,15,10345.0,0,0.0,3,33.0
3460,6,1576.0,0,0.0,0,0.0,15,10360.0,1,1.0,3,35.0
3461,4,1571.0,0,0.0,1,1.0,15,10375.0,0,0.0,4,37.0
3462,4,1575.0,0,0.0,1,2.0,15,10390.0,0,0.0,5,40.0
3463,4,1579.0,0,0.0,1,3.0,14,10394.0,0,0.0,5,43.0
3464,4,1583.0,0,0.0,1,0.0,14,10408.0,0,0.0,5,46.0
3465,4,1587.0,0,0.0,0,0.0,14,10422.0,0,0.0,5,49.0
3466,4,1591.0,0,0.0,0,0.0,14,10436.0,0,0.0,5,52.0
3467,4,1595.0,0,0.0,0,0.0,14,10450.0,0,0.0,5,55.0
3468,4,1599.0,0,0.0,0,0.0,14,10464.0,0,0.0,5,58.0
3469,4,1603.0,0,0.0,0,0.0,14,10478.0,0,0.0,5,61.0
3470,4,1607.0,0,0.0,0,0.0,14,10492.0,0,0.0,5,64.0
3471,4,1611.0,0,0.0,0,0.0,14,10506.0,0,0.0,5,67.0
3472,4,1615.0,0,0.0,0,0.0,14,10520.0,0,0.0,5,70.0
3473,4,1619.0,0,0.0,0,0.0,14,10534.0,0,0.0,5,73.0
3474,4,1623.0,0,0.0,0,0.0,14,10548.0,0,0.0,5,76.0
3475,4,1627.0,0,0.0,0,0.0,14,10562.0,0,0.0,5,79.0
3476,4,1631.0,0,0.0,0,0.0,15,10577.0,1,1.0,5,82.0
3477,4,1635.0,0,0.0,0,0.0,15,10592.0,1,2.0,5,85.0
3478,4,1639.0,0,0.0,0,0.0,15,10607.0,2,4.0,5,88.0
3479,5,1643.0,0,0.0,0,0.0,15,10622.0,2,6.0,5,91.0
3480,4,1647.0,0,0.0,0,0.0,15,10637.0,2,8.0,1,19.0
3481,4,1651.0,0,0.0,0,0.0,15,10652.0,2,10.0,0,0.0
3482,4,1655.0,0,0.0,0,0.0,15,10667.0,2,12.0,0,0.0
3483,4,1659.0,0,0.0,0,0.0,15,10682.0,2,14.0,0,0.0
3484,4,1663.0,0,0.0,0,0.0,15,10697.0,2,16.0,0,0.0
3485,4,1667.0,0,0.0,0,0.0,15,10712.0,1,8.0,0,0.0
3486,5,1671.0,0,0.0,0,0.0,15,10727.0,0,0.0,0,0.0
3487,5,1675.0,0,0.0,0,0.0,14,10730.0,0,0.0,1,1.0
3488,5,1679.0,0,0.0,0,0.0,14,10744.0,0,0.0,2,2.0
3489,5,1683.0,0,0.0,0,0.0,14,10758.0,0,0.0,2,3.0
3490,5,1687.0,0,0.0,0,0.0,14,10772.0,0,0.0,2,4.0
3491,5,1691.0,0,0.0,0,0.0,14,10786.0,0,0.0,3,6.0
3492,5,1695.0,0,0.0,0,0.0,14,10800.0,1,1.0,3,8.0
3493,4,1699.0,0,0.0,0,0.0,14,10814.0,1,2.0,3,10.0
3494,4,1703.0,0,0.0,0,0.0,14,10828.0,1,3.0,3,12.0
3495,4,1707.0,0,0.0,0,0.0,14,10842.0,1,4.0,3,14.0
3496,5,1712.0,0,0.0,0,0.0,14,10856.0,1,5.0,3,16.0
3497,6,1718.0,0,0.0,0,0.0,14,10870.0,1,6.0,3,18.0
3498,6,1724.0,0,0.0,0,0.0,15,10884.0,1,7.0,4,21.0
3499,6,1730.0,0,0.0,0,0.0,14,10898.0,1,8.0,4,24.0
3500,7,1737.0,0,0.0,0,0.0,14,10912.0,1,9.0,2,13.0
3501,7,1744.0,0,0.0,0,0.0,14,10926.0,1,10.0,1,4.0
3502,7,1751.0,0,0.0,0,0.0,14,10940.0,1,11.0,0,0.0
3503,7,1758.0,0,0.0,0,0.0,14,10954.0,1,12.0,0,0.0
3504,7,1765.0,0,0.0,0,0.0,14,10968.0,1,13.0,0,0.0
3505,7,1772.0,0,0.0,0,0.0,14,10982.0,1,14.0,0,0.0
3506,7,1779.0,0,0.0,0,0.0,14,10996.0,1,15.0,0,0.0
3507,7,1786.0,0,0.0,0,0.0,15,11011.0,1,16.0,0,0.0
3508,7,1793.0,0,0.0,0,0.0,15,11026.0,1,17.0,1,1.0
3509,7,1787.0,0,0.0,0,0.0,15,11041.0,0,0.0,1,2.0
3510,6,1780.0,0,0.0,0,0.0,15,11056.0,0,0.0,2,4.0
3511,5,1774.0,0,0.0,0,0.0,14,11066.0,0,0.0,2,6.0
3512,4,1775.0,0,0.0,0,0.0,14,11080.0,0,0.0,2,8.0
3513,4,1779.0,0,0.0,0,0.0,14,11094.0,0,0.0,2,10.0
3514,4,1783.0,0,0.0,0,0.0,14,11108.0,0,0.0,2,12.0
3515,4,1787.0,0,0.0,0,0.0,14,11122.0,0,0.0,2,14.0
3516,4,1791.0,0,0.0,0,0.0,14,11136.0,0,0.0,2,16.0
3517,4,1795.0,0,0.0,0,0.0,14,11150.0,0,0.0,2,18.0
3518,5,1800.0,0,0.0,0,0.0,14,11164.0,0,0.0,2,20.0
3519,5,1805.0,0,0.0,1,1.0,14,11178.0,0,0.0,2,22.0
3520,6,1811.0,0,0.0,0,0.0,14,11192.0,0,0.0,2,24.0
3521,6,1817.0,0,0.0,0,0.0,14,11206.0,0,0.0,3,27.0
3522,6,1823.0,0,0.0,0,0.0,14,11220.0,0,0.0,5,32.0
3523,6,1829.0,0,0.0,0,0.0,14,11234.0,0,0.0,5,37.0
3524,6,1835.0,0,0.0,0,0.0,14,11248.0,0,0.0,6,43.0
3525,6,1841.0,0,0.0,0,0.0,14,11262.0,0,0.0,5,31.0
3526,6,1847.0,0,0.0,0,0.0,14,11276.0,0,0.0,4,19.0
3527,6,1853.0,0,0.0,0,0.0,14,11290.0,0,0.0,4,17.0
3528,6,1859.0,0,0.0,0,0.0,14,11304.0,0,0.0,3,14.0
3529,6,1865.0,0,0.0,0,0.0,14,11318.0,0,0.0,4,18.0
3530,6,1871.0,0,0.0,0,0.0,14,11332.0,0,0.0,4,22.0
3531,6,1877.0,0,0.0,0,0.0,14,11346.0,0,0.0,4,26.0
